"lat","lon","code","name","elev","RAINC","BVTGM","REHUM","SRPWM","WSPDM","CRLVM","TEMPM","SNOWM","PRSTM","WDIRP","link_rain","link_idr","link_temp","link_photo"
"44.07139","10.02417","ORTC","Ortonovo - Canale","20","0","0","0","0","0","0","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=ORTC?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=ORTC?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazORTC?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazORTC?para=idr"
"44.27525","9.59772","CARO","Carro","437","0","0","0","0","0","0","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CARO?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CARO?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazCARO?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazCARO?para=idr"
"44.52014","8.98586","CROR","Crocetta di Orero","470","3","3","3","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CROR?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CROR?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazCROR?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazCROR?para=idr"
"44.63599","8.98149","VOBB","Vobbietta","323","0","0","0","0","0","3","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=VOBB?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=VOBB?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazVOBB?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazVOBB?para=idr"
"44.31321","8.15981","MURI","Murialdo","523","3","0","0","0","0","3","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MURI?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MURI?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazMURI?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazMURI?para=idr"
"44.41094","8.95395","FIRP","Genova - Firpo","10","0","3","0","0","0","3","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=FIRP?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=FIRP?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazFIRP?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazFIRP?para=idr"
"44.54028","8.93816","MIGN","Mignanego","270","3","3","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MIGN?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MIGN?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazMIGN?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazMIGN?para=idr"
"43.87765","7.63762","ISBN","Isolabona","95","0","3","0","0","0","3","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=ISBN?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=ISBN?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazISBN?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazISBN?para=idr"
"44.36664","9.95589","SIGI","Rocca Sigillina","500","3","0","0","0","0","0","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=SIGI?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=SIGI?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazSIGI?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazSIGI?para=idr"
"44.36959","8.19105","VALZ","Valzemola","480","3","3","3","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=VALZ?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=VALZ?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazVALZ?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazVALZ?para=idr"
"43.85263","7.92859","CRAI","Cipressa","285","3","3","3","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CRAI?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=CRAI?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazCRAI?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazCRAI?para=idr"
"44.42797","8.93433","RGHI","Genova - Castellaccio","360","3","3","0","0","3","0","3","0","0","3","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=RGHI?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=RGHI?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazRGHI?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazRGHI?para=idr"
"43.93074","7.84202","MNTL","Montalto Ligure","240","3","3","0","0","0","3","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MNTL?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=MNTL?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazMNTL?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazMNTL?para=idr"
"44.4623","8.58092","PIAM","Piampaludo","865","3","0","0","0","0","0","3","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PIAM?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=PIAM?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazPIAM?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazPIAM?para=idr"
"44.16526","9.91058","SSMG","S. Stefano Magra Meteo","31","0","0","0","0","0","0","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=SSMG?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=SSMG?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazSSMG?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazSSMG?para=idr"
"44.32323","9.61484","LAMA","La Macchia","270","3","3","0","0","0","3","0","0","0","0","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=LAMA?para=rai","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/esempio.html?staz=LAMA?para=idr","http://osservatoriometeoliguria.arpal.gov.it/~omirl/WEB/png_page.html?stazLAMA?para=tem","http://osservatoriometeoliguria.arpal.gov.it//~omirl/WEB/foto_page.html?stazLAMA?para=idr"
